tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,conversation_id
284042,AmazonHelp,False,2017-10-06 14:56:00+00:00,@183647 Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. (2/2)^BS,284044,284040.0,284041.0
284044,183647,True,2017-10-06 14:57:11+00:00,@AmazonHelp Okay... Shall I delete that tweet?,,284042.0,284041.0
284045,183647,True,2017-10-06 14:57:55+00:00,@AmazonHelp Nope. I just told you only,,284043.0,284041.0
285106,183922,True,2017-10-06 14:03:32+00:00,.@115821 #Prime has been missing that 2-Day “Guarantee” more and more. Second time for me in my last four orders.,285104,,285106.0
285104,AmazonHelp,False,2017-10-06 14:07:09+00:00,"@183922 I'm sorry for any trouble, Tim. Have we been missing the estimated delivery dates given at checkout and in your e-mail? ^FD",285105,285106.0,285106.0
285105,183922,True,2017-10-06 14:09:31+00:00,@AmazonHelp yes. https://t.co/yk4l77ZrXz,285107,285104.0,285106.0
285107,AmazonHelp,False,2017-10-06 14:16:55+00:00,@183922 It's never our intention for this to happen but the new dates may be the earliest it can arrive. ^KP,,285105.0,285106.0
287846,184604,True,2016-12-15 06:00:29+00:00,"PSA: @115850 Video is CENSORED. 

The @119625 is officially D. O. A. 

If I wanted blurred shit, I'll watch TV.

Users report: https://t.co/uHzbkMd72Z",287845,,287846.0
287845,184604,True,2016-12-15 06:07:05+00:00,"I'll wait for @115850 's explanation on why @119625 is censored. 

This is outrageous and wrong. Regional Censorship is unethical.",287843,287846.0,287846.0
287843,AmazonHelp,False,2016-12-15 11:15:34+00:00,"@184604 Customers the choice on what to watch. When offering content, we respect our customers’ preferences while keeping  (2/3)",287844,287845.0,287846.0
287844,184605,True,2017-10-06 15:04:09+00:00,@AmazonHelp @184604 I really can't believe you would censor content. It's OUR choice to watch stuff and if people are offended it's their fault for watching it!,,287843.0,287846.0
293817,186002,True,2017-10-06 17:00:24+00:00,@118117 @115833 kids are changing songs which is repeatedly dropping sonos in favour for the dot they are talking to.,293815,,293817.0
293815,AmazonHelp,False,2017-10-06 17:14:36+00:00,"@186002 I'm sorry for the trouble you're experiencing! Just to clarify, the Dot is responding, but not over the Sonos? ^AC",293816,293817.0,293817.0
293816,186002,True,2017-10-06 17:20:07+00:00,@AmazonHelp If you change music that is already playing through sonos and don't specify which room the dot overrides and plays through that. #thanks,,293815.0,293817.0
297372,186829,True,2017-10-06 19:04:39+00:00,@AmazonHelp I am trying to order three books that qualify for free delivery but when I go to checkout it's £2.99 delivery charge! Why? Help!,297370,,297372.0
297370,AmazonHelp,False,2017-10-06 19:07:00+00:00,"@186829 On the final order confirmation screen, do you see a credit reducing your total payment by this amount? ^JR",297371,297372.0,297372.0
297371,186829,True,2017-10-06 19:09:02+00:00,@AmazonHelp Yes but the only option is to buy Amazon Prime https://t.co/WDHttpUkT2,297373,297370.0,297372.0
297373,AmazonHelp,False,2017-10-06 19:14:11+00:00,"@186829 If all three items are dispatched by Amazon, we'd like to assist you directly via phone/chat here: https://t.co/JzP7hlA23B ^JR",297374,297371.0,297372.0
297374,186829,True,2017-10-06 19:15:32+00:00,@AmazonHelp Do you have a live chat? :),297375,297373.0,297372.0
297375,AmazonHelp,False,2017-10-06 19:21:42+00:00,"@186829 We do! Using ^JR's link, you'll log in, follow the prompts that best fit your issue, and then select the option to chat. ^DW",297376,297374.0,297372.0
297376,186829,True,2017-10-06 19:23:59+00:00,"@AmazonHelp Thankyou, I have sent an email",297377,297375.0,297372.0
297377,AmazonHelp,False,2017-10-06 19:47:00+00:00,"@186829 Thank you for the update, Chloe! Let us know if you have any other questions or concerns. ^AL",,297376.0,297372.0
304541,188722,True,2017-11-04 04:38:35+00:00,@115821 Just found out another package has been considered lost for a collector's edition game that is non-replaceable. This is the 3rd order that has gone missing in a year and a half for an item that was ordered months in advance. Thoughts?,304539,,304541.0
304539,AmazonHelp,False,2017-11-04 04:44:29+00:00,@188722 I'm sorry your package is missing. We'd like to help! Was the order sold by Amazon or a seller? https://t.co/Y5jpI9gRhE ^RM,304540,304541.0,304541.0
304540,188722,True,2017-11-04 04:49:43+00:00,@AmazonHelp sold by https://t.co/suUSRHyvsJ llc,304542,304539.0,304541.0
304542,AmazonHelp,False,2017-11-04 04:58:00+00:00,@188722 Thanks for checking! Please reach us via phone or chat so we can look into this with you: https://t.co/hApLpMlfHN ^BN,,304540.0,304541.0
308221,189593,True,2017-10-06 22:09:10+00:00,"Se me ha ido la olla y por fin me he decidido a comprar The Art of Rick and Morty por @116928 .
Can't waiiiiit",308220,,308221.0
308220,AmazonHelp,False,2017-10-06 22:36:46+00:00,@189593 Hola Johana. ¡Excelente! ¿Cuándo es la fecha de entrega de tu pedido? Debes estar super ansiosa para que te llegue. 😍^JJ https://t.co/JhaEXO6KZR,308219,308221.0,308221.0
308219,189593,True,2017-10-07 00:25:06+00:00,@AmazonHelp ¡El viernes que viene! Y sí que lo estoy :D,308218,308220.0,308221.0
308218,AmazonHelp,False,2017-10-07 00:32:00+00:00,@189593 ¡Genial! Avísanos cuando te llegue para compartir tu alegría. 😄^JD,,308219.0,308221.0
315761,191388,True,2017-10-07 07:36:23+00:00,Yet another @115830 package not delivered #primecancelled #amazonprime #amazonuk https://t.co/lUyLBwPX1j,"315760,315762",,315761.0
315760,AmazonHelp,False,2017-10-07 07:48:26+00:00,@191388 Apologizes for the delay Kirsty- Please let us know if it doesn't arrive by Wednesday. Thanks. ^NV,,315761.0,315761.0
315762,191798,True,2017-10-07 08:32:52+00:00,"@191388 @115830 Had same delivery delay problem for all orders in the last 2 weeks ""parcel arrival at incorrect carrier facility""
#amazonprime #amazonuk",317594,315761.0,315761.0
317594,AmazonHelp,False,2017-10-07 08:35:00+00:00,@191798 Sorry about your orders Corné- Have you since received these? ^NV,317593,315762.0,315761.0
317593,191798,True,2017-10-07 08:45:06+00:00,"@AmazonHelp No, phoned you 5 times over  last 2 weeks(diff orders-same issue) yesterday a supervisor promised redelivery today. Just NOW got delay msg!",317592,317594.0,315761.0
317592,AmazonHelp,False,2017-10-07 09:03:00+00:00,@191798 Is this what is stated on the tracking?^CD,317589,317593.0,315761.0
317589,191798,True,2017-10-07 09:08:57+00:00,"@AmazonHelp Tracking msg""delay in delivery due to arrival at incorrect carrier facility""
Then you apologise, arrange redelivery nextday, nextday delayed","317585,317591",317592.0,315761.0
317591,191798,True,2017-10-07 09:11:42+00:00,@AmazonHelp This delivery problem been going on for the last 2 weeks on all my orders. Been in the phone 5 times to you for the different orders.,,317589.0,315761.0
317585,AmazonHelp,False,2017-10-07 09:12:52+00:00,@191798 Apologies - It will need to be redirected - does the order status indicate a new delivery date ? ^TD,"317586,317587,317588",317589.0,315761.0
317586,191798,True,2017-10-07 09:13:36+00:00,@AmazonHelp Why?,,317585.0,315761.0
317588,191798,True,2017-10-07 09:16:06+00:00,"@AmazonHelp That what you said yesterday when we spoke over the phone, and you re arranged delivery for today.  Today got message again delayed!",317590,317585.0,315761.0
317587,191798,True,2017-10-07 09:16:44+00:00,@AmazonHelp And this is the same for my other orders over the last 2 weeks,,317585.0,315761.0
317590,AmazonHelp,False,2017-10-07 09:39:00+00:00,@191798 Sorry again for the delay.^CD,,317588.0,315761.0
319467,192172,True,2017-10-07 10:55:48+00:00,アマゾンの配達が来ない。しかも２件も届かない。アマゾンに問い合わせても「我々は発送してるのでうちのせいじゃありません」的な対応。デリバリープロバイダになってから配達の質の低下が著しい。まったく信頼できなくなってしまった。 https://t.co/ClIzAkAWYo,319466,,319467.0
319466,AmazonHelp,False,2017-10-07 11:21:25+00:00,@192172 ご迷惑をおかけしております。ご投稿の件につきましては、カスタマーサービスにて状況をお調べしご案内いたしますので、お手数ですが以下より今一度カスタマーサービスへお問合わせください。https://t.co/J6YEizo6qC 　SM,,319467.0,319467.0
319781,192228,True,2017-10-07 11:29:47+00:00,@116313 チャットが繋がりませんが障害が発生しているのですか？,319780,,319781.0
319780,AmazonHelp,False,2017-10-07 11:38:28+00:00,@192228 ご不便をおかけしております。現在窓口が混みあっており、繋がりづらい状態となっております。恐れ入りますがお時間をあけて再度お問い合わせいただくか、Eメールにてお問い合わせください。順次ご対応させていただきます。HM,,319781.0,319781.0
320000,192274,True,2017-10-07 11:45:38+00:00,Anxiously awaiting my amazon prime delivery. Usually here at 9am so I’m getting a little impatient.,319998,,320000.0
319998,192274,True,2017-10-07 11:46:33+00:00,"Bearing in mind I preorder this item I got a message saying it’s delayed a week, but the one I bought from Amazon is from the same company?!",319996,320000.0,320000.0
319996,AmazonHelp,False,2017-10-07 11:54:12+00:00,@192274 You can check the delivery status of your order here:  https://t.co/aaDyEz1VgE  ^TD,319997,319998.0,320000.0
319997,192274,True,2017-10-07 11:54:45+00:00,"@AmazonHelp I know it’s on the way, I’m just impatient! 😊",319999,319996.0,320000.0
319999,AmazonHelp,False,2017-10-07 12:01:41+00:00,@192274 No worries! Just excited I'd say! Hope you get it soon. ☺️ ^PK,,319997.0,320000.0
320829,192437,True,2017-10-07 12:35:05+00:00,Beyond disappointing @117093 Over three weeks and these bags are still on our door step. My… https://t.co/ruIQ0vtll7,320826,,320829.0
320826,AmazonHelp,False,2017-10-07 12:41:30+00:00,"@192437 Sorry to hear about this. Have you tried contacting us about this? If not, you can do so here: https://t.co/hApLpMlfHN ^PK","320827,320828",320829.0,320829.0
320827,192437,True,2017-10-07 12:59:03+00:00,@AmazonHelp We contacted 4 times and no resolve - hence the social media post!,,320826.0,320829.0
320828,192437,True,2017-10-07 13:20:20+00:00,@AmazonHelp We contacted Amazon three times!,320830,320826.0,320829.0
320830,192437,True,2017-10-07 13:20:54+00:00,@AmazonHelp I think I lost count,320831,320828.0,320829.0
320831,AmazonHelp,False,2017-10-07 13:33:00+00:00,"@192437 Sorry to have let you down! Please, use this link to request a tote pick-up: https://t.co/K4Yzs1gOuA ^JE",,320830.0,320829.0
321175,192515,True,2017-10-07 12:35:10+00:00,Hey @116316 dank euch hat Frauchen immer tolle Kartons zum spielen zu Hause. Danke. 🐾 https://t.co/Y706SApCkt,321173,,321175.0
321173,AmazonHelp,False,2017-10-07 12:50:25+00:00,"@192515 Dann hoffen wir, gibt es bald noch mehr Spielsachen und Leckerlies für dich, damit es nie langweilig wird! ^AK",321174,321175.0,321175.0
321174,192515,True,2017-10-07 12:53:20+00:00,@AmazonHelp Ich bin bereit zum Abschicken. Adresse: euer Lager. Ich räume da mal richtig auf und arbeite kostenlos. Na wie wäre das?🐾 https://t.co/0eMChJLhA4,321176,321173.0,321175.0
321176,AmazonHelp,False,2017-10-07 13:15:33+00:00,"@192515 Das würde dir so passen, oder? Am besten in der Katzenfutterabteilung 😂 ^MI",321177,321174.0,321175.0
321177,192515,True,2017-10-07 13:18:37+00:00,"@AmazonHelp Jap, genau😸 ich merke schon, ihr lasst euch nicht darauf ein. Dann muss ich Frauchen doch weiter umgarnen, damit sie regelmäßig bestellt.😺😼 https://t.co/qD3jKjsmuL",321178,321176.0,321175.0
321178,AmazonHelp,False,2017-10-07 13:39:30+00:00,"@192515 Aus eigener Erfahrung weiß ich, dass ihr wisst, wie ihr uns Menschen überzeugt! 😻 ^MI",321179,321177.0,321175.0
321179,192515,True,2017-10-07 14:05:45+00:00,"@AmazonHelp Dass können wir. Ihr Menschen müsst ja auch in die richtigen Bahnen gelenkt werden , damit ihr wisst was wirklich zählt. Nämlich nur wir😸 https://t.co/FLHCpTxuh0",321180,321178.0,321175.0
321180,AmazonHelp,False,2017-10-07 14:24:30+00:00,"@192515 Jetzt bin ich schwach geworden! 😻 Melde dich doch mal bei uns, dem Amazon.de Social Media Team: https://t.co/br7bhrlJn8 ^MI","321181,321182,321183,321184",321179.0,321175.0
321181,192515,True,2017-10-07 14:47:23+00:00,@AmazonHelp Ok😸,,321180.0,321175.0
321183,192515,True,2017-10-10 16:03:35+00:00,@AmazonHelp Ihr seid verrückt. Sowas tolles habe ich ja noch nie gesehen 😻 Frauchen ist auch baff. Sogar mein alter Kumpel Nero findet es super. 😺 https://t.co/EpWc8rGXcC,,321180.0,321175.0
321184,192515,True,2017-10-10 16:06:43+00:00,"@AmazonHelp Mit Nero teile ich gerne 😺 Toll, dass er endlich mal wieder mitmacht. 😺Sonst entspannt er immer und will nicht so oft spielen wie ich🐾 https://t.co/xrEMMFUuzg",321185,321180.0,321175.0
321182,192515,True,2017-10-10 16:13:36+00:00,"@AmazonHelp So, jetzt muss ich aber weiter machen. 😸Vielen Dank von Nero und Suri 😽😽🐾🐾 https://t.co/aJIHmvcDbM",,321180.0,321175.0
321185,AmazonHelp,False,2017-10-10 16:15:36+00:00,"@192515 😍😍😍😍😍😍
Oh wie schön, dass das geschenk so gutangenommen wird :)
Viel Spaß euch zwei damit :) ^AV",321186,321184.0,321175.0
321186,192515,True,2017-10-10 16:24:04+00:00,@AmazonHelp Dankeschön 😺😺 🐾🐾 https://t.co/UKxmIOBKqU,,321185.0,321175.0
321648,192627,True,2017-10-07 13:10:21+00:00,@117795 This is broccoli that I had right now with Amazon now in Milan// by #naturasi // thanks 😡😡😡 #amazonitalia https://t.co/CCivWFjuTA,321646,,321648.0
321646,AmazonHelp,False,2017-10-07 13:26:39+00:00,"@192627 I'm sorry, please contact our Customer Service in Italian or English: https://t.co/Mt0DkcMyce. ^MA",321647,321648.0,321648.0
321647,192627,True,2017-10-07 13:32:47+00:00,@AmazonHelp I will delet my amazonprime // 😡😡😡,,321646.0,321648.0
322009,192717,True,2017-10-07 13:27:36+00:00,@120533 pour se faire livrer par amazon logistic il faut être au chomage... je viens d'annuler ma commander je vais aller voir ailleurs...,322007,,322009.0
322007,AmazonHelp,False,2017-10-07 13:34:30+00:00,"@192717 Bonjour, je suis désolée pour cela, pourriez-vous m'expliquer davantage SVP?^FT",322008,322009.0,322009.0
322008,192717,True,2017-10-07 13:44:42+00:00,"@AmazonHelp Bonjour, je viens de vous faire un message en privé.",322010,322007.0,322009.0
322010,AmazonHelp,False,2017-10-07 13:50:28+00:00,"@192717 Bonjour, ma collègue est en train de répondre à votre message en privé. Merci ^RA",,322008.0,322009.0
331366,194892,True,2017-10-07 18:07:34+00:00,@AmazonHelp @123967 package says delivered when it was NOT delivered! It's nowhere to be found around my home.,331365,,331366.0
331365,AmazonHelp,False,2017-10-07 18:15:28+00:00,"@194892 I apologize for the missing order, Saz. Let us know if these steps help locate it: https://t.co/QA23rvms6I. ^CS",,331366.0,331366.0
331626,186334,True,2017-10-07 18:32:29+00:00,"@AmazonHelp I've placed both my return items in the same box, that's how I got them. Is that ok? I placed the return form for both inside.",331624,,331626.0
331624,AmazonHelp,False,2017-10-07 18:38:32+00:00,"@186334 I'm sorry, to ensure no delays in processing your return, if 2 labels were provided, please use separate packaging to return. ^AN",331625,331626.0,331626.0
331625,186334,True,2017-10-07 18:39:49+00:00,"@AmazonHelp Well, they wouldn't have been returned if you'd provided products undamaged. They are in the same box, with each separate paperwork.",,331624.0,331626.0
332383,195144,True,2017-10-07 18:40:33+00:00,@115850 very poor services. No delivery attempted but showing as delivery attempted.  Big liar... Very pathetic experience,332382,,332383.0
332382,AmazonHelp,False,2017-10-07 19:08:31+00:00,@195144 We're sorry for the inaccurate tracking information. Please contact us here: https://t.co/vlvfJr4nN9 and we'll check this. ^ZH,,332383.0,332383.0
333103,195342,True,2017-10-07 19:36:49+00:00,"@115830 paid 4 next day delivery not delivered! 1-3 days later promised again for today, now told being returned- refusing to deliver!? 😢",333102,,333103.0
333102,AmazonHelp,False,2017-10-07 19:44:00+00:00,@195342 I'm sorry about this. Please reach out by phone so we can investigate this further with you: https://t.co/qy3J24VGxb ^GR,,333103.0,333103.0
334500,195708,True,2017-10-07 20:16:36+00:00,@AmazonHelp My refund is taking a very lomg time,334498,,334500.0
334498,AmazonHelp,False,2017-10-07 20:19:10+00:00,"@195708 Thanks for reaching out. Following the steps here, what does the status of your refund state: https://t.co/jLyR1zcLrF? ^GG",334499,334500.0,334500.0
334499,195708,True,2017-10-09 22:40:17+00:00,"@AmazonHelp It says ""on the way back"" but it has said that for about 20 days",334501,334498.0,334500.0
334501,AmazonHelp,False,2017-10-09 22:43:29+00:00,@195708 Oh no! Is it going back to Amazon or a third-party seller? You can view this under the item name in your orders. ^HC,334502,334499.0,334500.0
334502,195708,True,2017-10-09 23:05:47+00:00,@AmazonHelp Is that who sold it?,334503,334501.0,334500.0
334503,AmazonHelp,False,2017-10-09 23:14:38+00:00,"@195708 Yes. Who is listed under sold by in the ""Your Orders"" page? ^DO",334504,334502.0,334500.0
334504,195708,True,2017-10-10 06:15:05+00:00,"@AmazonHelp It says ""YourDigitalFriend""",334505,334503.0,334500.0
334505,AmazonHelp,False,2017-10-10 06:19:24+00:00,@195708 Please reach out to the seller about this https://t.co/MHnZmg7Xky ^KM,,334504.0,334500.0
338106,196705,True,2017-10-07 22:38:19+00:00,"@AmazonHelp I just cancelled an order and it was in the 'preparing for dispatch' stage, when can I expect the money to go back into my acc?",338105,,338106.0
338105,AmazonHelp,False,2017-10-07 22:42:00+00:00,"@196705 If your order hadn't dispatched, you're seeing an authorisation. Lean more: https://t.co/PkvSgKPbiu ^JE",,338106.0,338106.0
341469,197577,True,2017-10-28 07:26:57+00:00,"My @115833's gone rogue. Refuses to play half my music &amp; instead of turning the volume down, tells me jokes about kittens.",341467,,341469.0
341467,AmazonHelp,False,2017-10-28 07:53:30+00:00,"@197577 Hi, sorry to hear this is occurring. Have you tried to restart the device ? ^CR",341468,341469.0,341469.0
341468,197577,True,2017-10-28 07:56:07+00:00,@AmazonHelp I've unplugged it twice. (It's a Dot). Helps for a few hours then goes back to random behaviour.,341470,341467.0,341469.0
341470,AmazonHelp,False,2017-10-28 08:17:32+00:00,@197577 Thanks for clarifying Colleen. Please reach out - https://t.co/JzP7hlA23B a digital specialist will be happy to assist. ^TP,,341468.0,341469.0
344611,197974,True,2017-10-08 01:16:19+00:00,Dear @117093 Less than stellar produce delivered just now. Disappointed. Low quality. Rotten mandarins. Old snow peas and scallions. https://t.co/LDHKTSQED2,344610,,344611.0
344610,AmazonHelp,False,2017-10-08 01:58:29+00:00,@197974 I'm sorry your order arrived in this condition! We'd like to look into options with you by phone: https://t.co/hApLpMlfHN ^KJ,,344611.0,344611.0
350590,199411,True,2017-10-08 08:41:18+00:00,@115850   If i buy prime membership from my existing account and pay by Pay Balance... Will i be eligible for the 20% Load Money offer..?,350589,,350590.0
350589,AmazonHelp,False,2017-10-08 10:40:00+00:00,@199411 We have replied to you DM. ^MJ,,350590.0,350590.0
351821,199679,True,2017-10-08 10:22:58+00:00,"@115858 touch not working of brand new iphone 7. Brought from @115850 (hate it)

Seriously you should look into this type of frauds https://t.co/KPkVRyO2O4",351820,,351821.0
351820,AmazonHelp,False,2017-10-08 12:23:00+00:00,@199679 I'm sorry to know about that. Please reach out to us here: https://t.co/vlvfJr4nN9 we'd like to help. ^SG,,351821.0,351821.0
353211,170803,True,2017-10-08 11:43:56+00:00,@115850  why not exchange offer other area pincode.492001,"353210,353212",,353211.0
353210,AmazonHelp,False,2017-10-08 13:40:27+00:00,@170803 we are continuously working to expand our Exchange Offer selection.2/2 ^SB,,353211.0,353211.0
353212,AmazonHelp,False,2017-10-08 13:40:27+00:00,@170803 I'm sorry that exchange offer is not available on your pin code. Please be assured that 1/2 ^SB,,353211.0,353211.0
355572,200475,True,2017-10-08 14:23:14+00:00,@115821 I am unhappy that your website does not have any way to provide feedback.,355571,,355572.0
355571,AmazonHelp,False,2017-10-08 14:39:00+00:00,@200475 We're always happy to accept feedback! You can leave general feedback via e-mail here: https://t.co/4sKhGytRop ^LB,,355572.0,355572.0
359766,201208,True,2017-10-08 16:25:28+00:00,"I swear @115821 is trying to screw me over saying a $30 package was delivered when it wasn’t. I have a doorbell camera, so I would know (c)",359765,,359766.0
359765,201208,True,2017-10-08 16:26:23+00:00,@115821 if someone came on to my porch to drop a package off. THEY DIDNT. Then @AmazonHelp said they would process another order but I will be (c),359764,359766.0,359766.0
359764,201208,True,2017-10-08 16:27:55+00:00,@115821 @AmazonHelp charged for another if I get both. How about NO. According to your system I already had one delivered so I’m not waging $30 on your (c),359763,359765.0,359766.0
359763,201208,True,2017-10-08 16:29:12+00:00,@115821 @AmazonHelp “system” that says another one was delivered when the first one wasn’t even delivered. If Amazon Prime doesn’t mean 2-Day shipping (c),359761,359764.0,359766.0
359761,201208,True,2017-10-08 16:29:34+00:00,@115821 @AmazonHelp Anymore than I might as well save my money for something better.,"359760,359762",359763.0,359766.0
359760,AmazonHelp,False,2017-10-08 16:32:00+00:00,@201208 Did we ask you to wait longer to see if the package shows up? Have you checked with these tips: https://t.co/lJh1m3P4Ku? ^MG,359757,359761.0,359766.0
359757,201208,True,2017-10-08 16:33:49+00:00,@AmazonHelp Yes you did but I ordered it for a party with Amazon Prime’s 2Day shipping. Why would I have to wait longer?,359755,359760.0,359766.0
359755,AmazonHelp,False,2017-10-08 16:39:31+00:00,"@201208 When you spoke with us, what insight or options did we provide? ^CO",359756,359757.0,359766.0
359756,201208,True,2017-10-08 16:42:01+00:00,@AmazonHelp Just to wait longer or you can process another one but I’ll be charged if both packages arrive. I just want my order. Not two of them.,359758,359755.0,359766.0
359758,201208,True,2017-10-08 16:42:42+00:00,@AmazonHelp And how will you know if the second one is delivered when your system already says the first one was delivered? That’s unfair.,359759,359756.0,359766.0
359759,AmazonHelp,False,2017-10-08 16:55:00+00:00,@201208 We certainly understand your frustration! Please keep us posted on the outcome once the recommended time has passed. ^HC,,359758.0,359766.0
362969,201985,True,2017-10-08 18:13:04+00:00,Dear @115850 what kind of sorcery is this. Regular price: 1675.00 and lightning deal price: 1674.00. Wow. Just #wow https://t.co/VYoeP1hDlp,362968,,362969.0
362968,AmazonHelp,False,2017-10-08 18:40:00+00:00,@201985 The price offered is the best available. ^HA,,362969.0,362969.0
372486,204258,True,2017-10-08 22:15:59+00:00,Amazonで商品間違えて買ったの返送してキャンセル手続きしてもらったのだけど、一向に戻って来ない。ポイントで買ったからポイントで帰って来るはずなんだけど。1週間程経過してもまだ入金されてない。詐欺かな？なら晒すけどw,372483,,372486.0
372483,AmazonHelp,False,2017-10-08 23:34:00+00:00,"@204258 ツイート拝見しました、Amazonです。
恐れ入りますが、当サイトよりEメールでご連絡がきていないでしょうか。Eメールはアカウントサービスのメッセージセンターからもご確認いただくことができます。https://t.co/T4O8Kak3dh 　MH","372484,372485",372486.0,372486.0
372484,204258,True,2017-10-09 00:00:38+00:00,@AmazonHelp ダイレクトメッセージ送らせていただきます。詳しくお伝えします。,372487,372483.0,372486.0
372487,AmazonHelp,False,2017-10-09 00:16:00+00:00,@204258 ありがとうございます。内容を確認のうえDMにてご連絡させていただきます。　MH,,372484.0,372486.0
372485,204258,True,2017-10-09 01:09:49+00:00,@AmazonHelp 返金のことについてのメールはまだ来ていません。暫く待つことにします。,372488,372483.0,372486.0
372488,AmazonHelp,False,2017-10-09 01:26:28+00:00,@204258 かしこまりました。お待ちいただきましても解決しない場合は、DMにてお送りしたリンクより、カスタマーサービスにご相談ください。MH,,372485.0,372486.0
375822,205130,True,2017-10-09 01:50:00+00:00,What is the @116090 policy on selling products featuring stolen artwork?,375819,,375822.0
375819,AmazonHelp,False,2017-10-09 02:23:31+00:00,@205130 We encourage you to contact us so we can report the seller to the appropriate team for investigation: https://t.co/dNXwBZPiM6 ^AM,"375820,375821",375822.0,375822.0
375821,205130,True,2017-10-09 02:44:46+00:00,"@AmazonHelp A bit too much work for me to report every Calvin and Hobbes item.  As far as I can tell, they are all bootlegged.

https://t.co/zrJwkrdceU",,375819.0,375822.0
375820,205130,True,2017-10-09 14:02:06+00:00,@AmazonHelp Still tonnes of Calvin and Hobbes stuff available.  Is this just a 'sweep it under the rug' kind of thing?,375823,375819.0,375822.0
375823,205130,True,2017-10-09 14:50:49+00:00,"@AmazonHelp So should I just chalk it up as a 'battle I can't win'?
That's disappointing.",,375820.0,375822.0
376597,205333,True,2017-10-09 02:32:09+00:00,Tablet pen was misplaced at wrong door step by @115821 and now I have to wait for another 2-3 days for them to investigate,376588,,376597.0
376588,205333,True,2017-10-09 02:33:01+00:00,@115821 There's a reason why I ordered one day shipping bc I need it ASAP but no you just had to screwed up @115821,376586,376597.0,376597.0
376586,AmazonHelp,False,2017-10-09 03:12:28+00:00,@205333 I'm sorry you didn't receive your stylus! Have you contacted us for available options? ^AM,376587,376588.0,376597.0
376587,205333,True,2017-10-09 03:14:13+00:00,"@AmazonHelp Yup already did. It looks like you guys will investigate into the matter but it'll take 2-3 days, which is upsetting since I need it...asap",376589,376586.0,376597.0
376589,AmazonHelp,False,2017-10-09 04:04:00+00:00,"@205333 I can understand your frustration. Regarding the investigation, is this to locate the package? ^ST",376590,376587.0,376597.0
376590,205333,True,2017-10-09 04:23:52+00:00,@AmazonHelp I don't know if it's to investigate its location but apparently law enforcement was mentioned in the chat by your representative,376591,376589.0,376597.0
376591,AmazonHelp,False,2017-10-09 05:05:24+00:00,@205333 Strange! When did you contact us? Did we email you after the call? ^PK,376592,376590.0,376597.0
376592,205333,True,2017-10-09 05:07:48+00:00,@AmazonHelp Yup you guys sent the chat's convo script,376593,376591.0,376597.0
376593,205333,True,2017-10-09 05:08:37+00:00,@AmazonHelp Had the chat at about 7:19 PM PST,376594,376592.0,376597.0
376594,AmazonHelp,False,2017-10-09 05:25:48+00:00,@205333 And is there any update on the tracking on the order? Were you advised to contact Customer Support by a certain date?^CD,376595,376593.0,376597.0
376595,205333,True,2017-10-09 05:45:23+00:00,@AmazonHelp Nope.  All the rep said was that I should contact amazon again in the next 2-3 days. Nothing else was specified,376596,376594.0,376597.0
376596,AmazonHelp,False,2017-10-09 05:53:28+00:00,@205333 Thanks for confirming- Sorry about the wait. Please let us know once you get in touch and what is advised to you. ^NV,,376595.0,376597.0
379968,AmazonHelp,False,2017-10-03 17:00:38+00:00,@206135 We cannot access your account from Twitter. Please revert to the email. 1/2^HN,379967,379969.0,379969.0
379967,206135,True,2017-10-03 17:01:41+00:00,@AmazonHelp I several times sent mail also nd conveyed all detail from mail still no reply,379966,379968.0,379969.0
379966,AmazonHelp,False,2017-10-03 17:49:00+00:00,"@206135 As you've responded to our email, we'll work on it and get back to you. ^HN",379961,379967.0,379969.0
379961,206135,True,2017-10-09 07:17:33+00:00,@AmazonHelp Also I am planning to launch legal complaint against this fraud case and mental harassment I am going through bcz of Amazon,379959,379966.0,379969.0
379959,AmazonHelp,False,2017-10-09 07:46:26+00:00,"@206135 We've sent a correspondence to your registered email address, request you to check the same and reply to it. ^SH",379960,379961.0,379969.0
379960,206135,True,2017-10-09 07:47:20+00:00,@AmazonHelp I have several times replied using same,"379962,379963",379959.0,379969.0
379963,AmazonHelp,False,2017-10-09 08:04:00+00:00,"@206135 I understand that you have reported the issue to multiple teams, kindly revert to the social media correspondence 1/2 ^MJ",,379960.0,379969.0
379962,AmazonHelp,False,2017-10-09 08:04:30+00:00,@206135 you have received so that we can gain access to your account to check for latest updates. 2/2 ^MJ,379964,379960.0,379969.0
379964,206135,True,2017-10-09 09:57:58+00:00,"@AmazonHelp Replied with required details on u r mail, pls update whn I can expect my refund",379965,379962.0,379969.0
379965,AmazonHelp,False,2017-10-09 10:32:25+00:00,"@206135 Thank you for replying to the email, we shall get back to you soon. ^SH",,379964.0,379969.0
384403,207032,True,2017-10-09 10:21:12+00:00,@AmazonHelp why u guys okay d address for delivery if u cant deliver at dat address. Previously I hv rcvd delivery now ur courier guy denies,"384402,384404",,384403.0
384402,AmazonHelp,False,2017-10-09 11:29:00+00:00,@207032 issue to our support team here: https://t.co/iuHpjLjLOb ? 2/2 ^OS,,384403.0,384403.0
384404,AmazonHelp,False,2017-10-09 11:29:00+00:00,@207032 Apologies about the experience you had with our courier services. Have you tried reporting this 1/2^OS,,384403.0,384403.0
